,nodeId,version,timestamp,userId,amenityType,name,disused,numEdits,mod_numEdits
7401,283207065,4,2021-03-14 20:05:18+00:00,493595,telephone,,,1897,1897
7410,247956795,2,2021-03-14 20:05:18+00:00,493595,telephone,,,1897,1897
7409,3448678998,2,2021-03-14 20:05:18+00:00,493595,telephone,,,1897,1897
7408,3055177492,5,2021-03-14 20:05:18+00:00,493595,telephone,,,1897,1897
7412,282879067,2,2021-03-14 20:05:18+00:00,493595,telephone,,,1897,1897
7413,283207071,2,2021-03-14 20:05:18+00:00,493595,telephone,,,1897,1897
7388,286493225,5,2021-03-14 20:05:18+00:00,493595,post_box,,,1897,1897
7371,287238064,2,2021-03-14 20:05:18+00:00,493595,telephone,,,1897,1897
7361,282879066,2,2021-03-14 20:05:18+00:00,493595,telephone,,,1897,1897
7414,8518700998,1,2021-03-14 20:05:18+00:00,493595,motorcycle_parking,,,1897,1897
7387,283218346,6,2021-03-14 20:05:18+00:00,493595,post_box,,,1897,1897
7360,8518700997,1,2021-03-14 20:05:18+00:00,493595,bicycle_parking,,,1897,1897
7359,286493242,2,2021-03-14 20:05:18+00:00,493595,telephone,,,1897,1897
7406,8518704016,1,2021-03-14 20:09:53+00:00,493595,telephone,,,1897,1897
7407,416477890,6,2021-03-14 20:09:53+00:00,493595,post_box,,,1897,1897
7405,8518704015,1,2021-03-14 20:09:53+00:00,493595,telephone,,,1897,1897
4338,8518741931,1,2021-03-14 20:16:12+00:00,289640,parking_space,,,200,200
4337,8518741936,1,2021-03-14 20:16:12+00:00,289640,parking_space,,,200,200
4336,8518741934,1,2021-03-14 20:16:12+00:00,289640,vending_machine,,,200,200
4335,8518741935,1,2021-03-14 20:16:12+00:00,289640,parking_space,,,200,200
4334,8518741933,1,2021-03-14 20:16:12+00:00,289640,vending_machine,,,200,200
4333,8518741932,1,2021-03-14 20:16:12+00:00,289640,parking_space,,,200,200
4332,8518741930,1,2021-03-14 20:16:12+00:00,289640,parking_space,,,200,200
4339,8518736274,1,2021-03-14 20:21:08+00:00,289640,bicycle_parking,,,200,200
4303,8518768004,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4319,8518768421,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4317,8518768016,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4341,8518768011,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4330,8518768006,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4302,8518768422,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4295,8518768012,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4316,8518768420,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4297,8518768007,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4298,8518768009,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4309,8518768014,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4308,8518768008,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4307,8518768418,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4299,8518768010,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4306,8518768013,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4304,8518768419,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4315,8518768005,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4300,8518768003,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4301,8518768015,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4296,8518768417,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4340,8518768423,1,2021-03-14 20:26:20+00:00,289640,parking_space,,,200,200
4382,8518765287,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4368,8518765306,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4387,8518765302,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4386,8518765292,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4385,8518765271,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4375,8518765294,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4367,8518765270,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4384,8518765272,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4369,8518765280,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4383,8518765269,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4388,8518765300,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4381,8518765276,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4379,8518765285,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4378,8518765295,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4370,8518765298,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4371,8518765305,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4372,8518765267,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4373,8518765281,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4374,8518765297,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4377,8518765299,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4380,8518765275,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4389,8518765301,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4376,8518765274,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4326,8518765273,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4392,8518765286,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4390,8518765277,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4346,8518765303,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4313,8518765288,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4347,8518765268,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4345,8518765296,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4391,8518765279,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4312,8518765283,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4311,8518765304,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4348,8518765278,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4314,8518765289,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4310,8518765282,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4344,8518765293,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4393,8518765291,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4305,8518765284,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
4343,8518765290,1,2021-03-14 20:29:58+00:00,289640,parking_space,,,200,200
6399,5434305022,4,2021-03-14 20:31:19+00:00,352985,post_box,,,247,247
4356,8518745296,1,2021-03-14 20:33:32+00:00,289640,car_sharing,,,200,200
4358,8518745295,1,2021-03-14 20:33:32+00:00,289640,car_sharing,,,200,200
4357,8518745297,1,2021-03-14 20:33:32+00:00,289640,car_sharing,,,200,200
4355,8518745300,1,2021-03-14 20:33:32+00:00,289640,car_sharing,,,200,200
4354,8518745299,1,2021-03-14 20:33:32+00:00,289640,car_sharing,,,200,200
4353,8518745294,1,2021-03-14 20:33:32+00:00,289640,car_sharing,,,200,200
4352,8518745298,1,2021-03-14 20:33:32+00:00,289640,car_sharing,,,200,200
4349,8518745303,1,2021-03-14 20:33:32+00:00,289640,car_sharing,,,200,200
4350,8518745301,1,2021-03-14 20:33:32+00:00,289640,car_sharing,,,200,200
4351,8518745302,1,2021-03-14 20:33:32+00:00,289640,car_sharing,,,200,200
6400,2127327736,3,2021-03-14 20:37:00+00:00,352985,parking,,,247,247
4362,8518786065,1,2021-03-14 20:40:11+00:00,289640,bench,,,200,200
4359,8518786067,1,2021-03-14 20:40:11+00:00,289640,bench,,,200,200
4361,8518786064,1,2021-03-14 20:40:11+00:00,289640,bench,,,200,200
4360,8518786066,1,2021-03-14 20:40:11+00:00,289640,bench,,,200,200
4363,8518775201,1,2021-03-14 20:42:42+00:00,289640,motorcycle_parking,,,200,200
4365,8518727977,1,2021-03-14 20:43:14+00:00,289640,parking_space,,,200,200
4364,8518727976,1,2021-03-14 20:43:14+00:00,289640,parking_space,,,200,200
6401,702785524,4,2021-03-14 20:56:21+00:00,352985,post_box,,,247,247
7402,2955177471,3,2021-03-14 21:00:23+00:00,493595,telephone,,,1897,1897
7403,399040943,4,2021-03-14 21:00:23+00:00,493595,bicycle_parking,,,1897,1897
7404,8518834979,1,2021-03-14 21:00:23+00:00,493595,post_box,,,1897,1897
7415,6904050646,2,2021-03-14 21:00:23+00:00,493595,telephone,,,1897,1897
7400,5451603123,2,2021-03-14 21:00:23+00:00,493595,telephone,,,1897,1897
859,702749119,4,2021-03-14 21:04:46+00:00,16387,post_box,,,1,1
2284,8519176240,1,2021-03-14 23:51:22+00:00,132695,restaurant,Taste of Lahore,,697,697
2285,8519176235,1,2021-03-14 23:51:22+00:00,132695,fast_food,Sam's Chicken,,697,697
13230,2125556773,6,2021-03-15 01:10:38+00:00,2969887,cafe,Caffe Fratelli,,1463,1463
13231,6432424586,3,2021-03-15 01:10:38+00:00,2969887,fast_food,Potato Factory,,1463,1463
18098,8519947388,1,2021-03-15 07:42:52+00:00,9434724,Trash can,,,19,19
18097,8519953236,1,2021-03-15 07:47:09+00:00,9434724,bicycle_parking,,,19,19
18096,8519950376,1,2021-03-15 07:54:01+00:00,9434724,Trash can,,,19,19
21440,8520434562,1,2021-03-15 10:32:46+00:00,10974821,parking_entrance,,,178,178
6213,8520646980,1,2021-03-15 11:19:52+00:00,338535,bicycle_parking,,,118,118
6211,8520646982,1,2021-03-15 11:19:52+00:00,338535,bicycle_parking,,,118,118
6212,8520646978,1,2021-03-15 11:19:52+00:00,338535,car_rental,,,118,118
25814,1933013114,2,2021-03-15 13:19:58+00:00,12820913,parking,,,1,1
17780,6425529061,5,2021-03-15 13:31:43+00:00,8457435,post_box,,,437,437
17783,8521008222,1,2021-03-15 13:31:43+00:00,8457435,post_box,,,437,437
17779,1297832771,4,2021-03-15 13:31:43+00:00,8457435,post_box,,,437,437
17777,8521008223,1,2021-03-15 13:31:43+00:00,8457435,post_box,,,437,437
17778,5274473908,3,2021-03-15 13:31:43+00:00,8457435,post_box,,,437,437
17775,243676809,5,2021-03-15 13:31:43+00:00,8457435,post_box,,,437,437
17776,1187252231,5,2021-03-15 13:31:43+00:00,8457435,post_box,,,437,437
17781,1297832762,4,2021-03-15 13:31:43+00:00,8457435,post_box,,,437,437
22088,2024044326,2,2021-03-15 13:48:09+00:00,11375881,telephone,,,140,140
6207,8521468842,1,2021-03-15 16:19:45+00:00,338535,studio,,,118,118
6208,8521468844,1,2021-03-15 16:19:45+00:00,338535,restaurant,,,118,118
6192,8521468840,1,2021-03-15 16:19:45+00:00,338535,restaurant,,,118,118
6210,8521468845,1,2021-03-15 16:19:45+00:00,338535,bicycle_parking,,,118,118
6209,8521468841,1,2021-03-15 16:19:45+00:00,338535,fast_food,,,118,118
16681,7344876560,2,2021-03-15 17:18:15+00:00,7096975,post_box,,,1002,1002
16682,7392181896,2,2021-03-15 17:25:36+00:00,7096975,post_box,,,1002,1002
16683,5731971867,2,2021-03-15 17:58:15+00:00,7096975,waste_basket,,,1002,1002
16685,5731971882,2,2021-03-15 17:58:16+00:00,7096975,waste_basket,,,1002,1002
16716,5731971876,2,2021-03-15 17:58:16+00:00,7096975,waste_basket,,,1002,1002
16717,5731971889,5,2021-03-15 17:59:30+00:00,7096975,post_box,,,1002,1002
16718,5731971888,4,2021-03-15 17:59:30+00:00,7096975,post_box,,,1002,1002
16750,7527471613,2,2021-03-15 17:59:31+00:00,7096975,post_box,,,1002,1002
16751,60779721,5,2021-03-15 17:59:32+00:00,7096975,post_box,,,1002,1002
16752,8228712624,4,2021-03-15 18:28:19+00:00,7096975,bicycle_parking,,,1002,1002
16753,8228712623,4,2021-03-15 18:28:25+00:00,7096975,bicycle_parking,,,1002,1002
16754,8228712625,4,2021-03-15 18:28:28+00:00,7096975,bicycle_parking,,,1002,1002
13229,8521999613,1,2021-03-15 19:03:18+00:00,2969887,fast_food,The Thai Kitchen,,1463,1463
13228,7086358164,2,2021-03-15 19:03:18+00:00,2969887,fast_food,Cafe Samba,,1463,1463
13227,4095264351,4,2021-03-15 20:13:39+00:00,2969887,nightclub,Bridge House 2,,1463,1463
25277,3054972425,2,2021-03-15 23:28:35+00:00,12485207,restaurant,Royal India,,27,27
25274,3054972422,2,2021-03-15 23:28:35+00:00,12485207,fast_food,Worcester Park Charcoal Grill,,27,27
25278,8522613925,1,2021-03-15 23:51:50+00:00,12485207,bench,,,27,27
13226,7040675187,4,2021-03-16 00:00:23+00:00,2969887,bar,Neckstamper Tap Room,,1463,1463
13225,2077523445,6,2021-03-16 00:00:23+00:00,2969887,college,Leyton Neighbourhood Learning Centre,,1463,1463
13224,2431156029,8,2021-03-16 00:00:23+00:00,2969887,fast_food,Subway,,1463,1463
13223,8355222754,2,2021-03-16 00:00:23+00:00,2969887,bar,Gravity Well Taproom,,1463,1463
13222,7952947615,2,2021-03-16 05:30:40+00:00,2969887,cafe,Clarnico Club,,1463,1463
2820,8523165793,1,2021-03-16 06:32:35+00:00,139763,childcare,Hearts Day Nursery,,147,147
2836,8523165794,1,2021-03-16 06:32:35+00:00,139763,childcare,,,147,147
18095,8523347475,1,2021-03-16 07:44:28+00:00,9434724,Trash can,,,19,19
2819,333244615,3,2021-03-16 08:34:30+00:00,139763,post_box,,,147,147
