,nodeId,version,timestamp,userId,amenityType,name,disused,numEdits,mod_numEdits
1220,6389336098,2,2019-04-08 20:42:24+00:00,30636,restaurant,Olive Tree,,167,167
1237,6389384000,2,2019-04-08 20:42:24+00:00,30636,restaurant,Subway,,167,167
1217,6391980796,1,2019-04-08 21:15:03+00:00,30636,cafe,Caffe Tea Tree,,167,167
1200,6392138665,1,2019-04-09 00:07:08+00:00,30636,post_office,Orpington Post Office,,167,167
1219,6392138664,1,2019-04-09 00:07:08+00:00,30636,bicycle_parking,,,167,167
1201,6389671990,2,2019-04-09 00:07:09+00:00,30636,bank,Santander,,167,167
8887,6392567464,1,2019-04-09 04:06:30+00:00,2055614,restaurant,Halal Restaurant,,1191,1191
8888,6392567465,1,2019-04-09 04:06:30+00:00,2055614,restaurant,Al-Dhiyafa,,1191,1191
8886,6392567468,1,2019-04-09 04:06:31+00:00,2055614,cafe,Costa Coffee,,1191,1191
6341,2934288545,2,2019-04-09 13:48:01+00:00,352985,dentist,Bupa Dental St. Mary Axe,,309,309
13099,6394101176,1,2019-04-09 15:29:27+00:00,7535873,post_box,,,20,20
13744,6394264486,1,2019-04-09 16:31:11+00:00,9614434,restaurant,Big Bowls,,2,2
13745,6394264486,2,2019-04-09 16:34:44+00:00,9614434,restaurant,Big Bowls,,2,2
7280,890719263,5,2019-04-09 17:35:04+00:00,617138,post_box,,,369,369
7279,890719231,4,2019-04-09 17:41:59+00:00,617138,post_box,,,369,369
7278,1973894958,4,2019-04-09 17:41:59+00:00,617138,post_office,Earlsfield Post Office,,369,369
5724,5939785356,2,2019-04-09 17:59:57+00:00,322039,bicycle_parking,,,4826,965
5725,5921721801,3,2019-04-09 17:59:57+00:00,322039,clinic,Kenworthy Road Health Centre,,4826,965
7277,6394527624,1,2019-04-09 18:27:54+00:00,617138,pharmacy,Day Lewis Pharmacy,,369,369
7276,6394527623,1,2019-04-09 18:27:54+00:00,617138,post_box,,,369,369
7270,6394527619,1,2019-04-09 18:27:54+00:00,617138,post_box,,,369,369
7272,6394527618,1,2019-04-09 18:27:54+00:00,617138,post_office,Morden Post Office,,369,369
7273,6394527622,1,2019-04-09 18:27:54+00:00,617138,post_box,,,369,369
7274,6394527620,1,2019-04-09 18:27:54+00:00,617138,fast_food,Mr Cod,,369,369
7275,6394527621,1,2019-04-09 18:27:54+00:00,617138,pharmacy,Hartland Chemist,,369,369
7271,6394527617,1,2019-04-09 18:27:54+00:00,617138,pharmacy,Boots,,369,369
7269,6394527630,1,2019-04-09 18:27:55+00:00,617138,fast_food,Zhe German,,369,369
7268,6394527628,1,2019-04-09 18:27:55+00:00,617138,restaurant,Wok Inc,,369,369
7267,6394527626,1,2019-04-09 18:27:55+00:00,617138,post_box,,,369,369
7284,6394527637,1,2019-04-09 18:27:55+00:00,617138,post_box,,,369,369
7265,6394527641,1,2019-04-09 18:27:55+00:00,617138,pharmacy,Rowlands Pharmacy,,369,369
7285,6394527625,1,2019-04-09 18:27:55+00:00,617138,post_box,,,369,369
7266,6394527633,1,2019-04-09 18:27:55+00:00,617138,fast_food,Blue Dolphin,,369,369
7306,6394527643,1,2019-04-09 18:27:56+00:00,617138,post_box,,,369,369
7307,6394527642,1,2019-04-09 18:27:56+00:00,617138,dentist,Dental Practice,,369,369
7287,312671343,8,2019-04-09 18:27:56+00:00,617138,post_box,,,369,369
7286,6394527644,1,2019-04-09 18:27:56+00:00,617138,post_box,,,369,369
2749,5671603521,2,2019-04-09 19:14:48+00:00,238584,cafe,Love Shack,,25,25
11387,6394657753,1,2019-04-09 19:18:15+00:00,4833194,charging_station,,,146,146
6340,6394808803,1,2019-04-09 20:43:15+00:00,352985,charging_station,,,309,309
1202,6394834761,1,2019-04-09 21:05:05+00:00,30636,fast_food,Mavish Noodle Bar,,167,167
1203,6394834764,1,2019-04-09 21:05:05+00:00,30636,fast_food,Twins Fish & Chips,,167,167
1204,6394834772,1,2019-04-09 21:05:06+00:00,30636,pharmacy,Priory Pharmacy,,167,167
1205,6394834770,1,2019-04-09 21:05:06+00:00,30636,restaurant,The Taj,,167,167
1206,6394834768,1,2019-04-09 21:05:06+00:00,30636,cafe,Cafe,,167,167
1207,6394950520,1,2019-04-09 23:21:07+00:00,30636,fast_food,Kebab & Pizza House,,167,167
1210,6394950519,1,2019-04-09 23:21:07+00:00,30636,fast_food,Morley's,,167,167
1209,6394834761,2,2019-04-09 23:21:07+00:00,30636,fast_food,Mavish Noodle Bar,,167,167
1208,6394834764,2,2019-04-09 23:21:07+00:00,30636,fast_food,Twins Fish & Chips,,167,167
1211,6394834770,2,2019-04-09 23:21:08+00:00,30636,restaurant,The Taj,,167,167
1212,6394834772,2,2019-04-09 23:21:08+00:00,30636,pharmacy,Priory Pharmacy,,167,167
1213,6394834768,2,2019-04-09 23:21:08+00:00,30636,cafe,Cafe,,167,167
6339,6395522928,1,2019-04-10 07:43:21+00:00,352985,kindergarten,Katey's,,309,309
6338,30607834,5,2019-04-10 07:43:22+00:00,352985,place_of_worship,Parish Church of St Luke,,309,309
7463,693187500,5,2019-04-10 11:10:39+00:00,878284,cafe,Starbucks,,7,7
6337,4086136989,3,2019-04-10 12:16:32+00:00,352985,restaurant,Mrs Fogg's,,309,309
6336,6396173806,1,2019-04-10 12:16:32+00:00,352985,coworking_space,Central Working,,309,309
6335,6396175135,1,2019-04-10 12:16:33+00:00,352985,restaurant,Shoryu,,309,309
13210,6396362938,1,2019-04-10 13:36:25+00:00,8319592,restaurant,"Lingo, Japanese restaurant",,1,1
7461,2890025891,4,2019-04-10 16:07:11+00:00,878284,cafe,Starbucks,,7,7
8885,1137961383,5,2019-04-10 17:50:04+00:00,2055614,shelter,,,1191,1191
8884,1504407868,3,2019-04-10 21:22:28+00:00,2055614,drinking_water,Regents Park 1,,1191,1191
1214,6391980796,2,2019-04-10 21:34:52+00:00,30636,cafe,Caffe Tea Tree,,167,167
7462,609954947,13,2019-04-11 04:11:29+00:00,878284,cafe,Starbucks,,7,7
7464,4405427689,3,2019-04-11 04:13:51+00:00,878284,cafe,Starbucks,,7,7
13097,387858138,2,2019-04-11 08:15:29+00:00,7535873,post_box,,,20,20
13095,461221150,5,2019-04-11 08:15:29+00:00,7535873,post_box,,,20,20
13094,6397909367,1,2019-04-11 08:15:29+00:00,7535873,post_box,,,20,20
13096,6397909368,1,2019-04-11 08:15:29+00:00,7535873,post_box,,,20,20
13098,5368629941,2,2019-04-11 08:15:29+00:00,7535873,post_box,,,20,20
1192,6394834768,3,2019-04-11 08:20:35+00:00,30636,cafe,Cafe,,167,167
1157,6394834772,3,2019-04-11 08:20:35+00:00,30636,pharmacy,Priory Pharmacy,,167,167
1216,6394834764,3,2019-04-11 08:20:35+00:00,30636,fast_food,Twins Fish & Chips,,167,167
1215,6394834770,3,2019-04-11 08:20:35+00:00,30636,restaurant,The Taj,,167,167
1155,6398019311,1,2019-04-11 09:15:44+00:00,30636,fast_food,Pizza Classico,,167,167
1143,6398067826,1,2019-04-11 09:43:18+00:00,30636,dentist,Beaconsfield Dental Practice,,167,167
1094,6398090150,1,2019-04-11 09:59:56+00:00,30636,taxi,Ambassador Cars,,167,167
1095,5686139922,2,2019-04-11 09:59:57+00:00,30636,restaurant,Reku Zen East Asian Buffet Restaurant,,167,167
3001,1321939411,5,2019-04-11 10:19:13+00:00,251221,community_centre,XLP,,351,351
13683,6398360314,1,2019-04-11 12:56:48+00:00,9570060,restaurant,Yaalu Yaalu,,3,3
13682,6398368154,1,2019-04-11 12:59:23+00:00,9570060,restaurant,Wanda,,3,3
13684,2333408412,2,2019-04-11 12:59:23+00:00,9570060,pharmacy,Green Light Pharmacy & Travel Clinic,,3,3
13743,6398371432,1,2019-04-11 13:02:02+00:00,9613165,restaurant,El Rubio,,1,1
8883,1427454162,3,2019-04-11 15:38:52+00:00,2055614,fountain,Matilda Fountain,,1191,1191
1096,6398811595,1,2019-04-11 16:25:21+00:00,30636,fast_food,The Best Kebab Ye,,167,167
5956,6398371432,2,2019-04-11 17:22:12+00:00,322785,restaurant,El Rubio,,27,27
5739,6399692347,1,2019-04-12 00:31:41+00:00,322039,bicycle_parking,,,4826,965
1099,6399693702,1,2019-04-12 00:34:39+00:00,30636,bar,Hisar Meze Bar,,167,167
1100,6399693698,1,2019-04-12 00:34:39+00:00,30636,restaurant,Sun Moon Lake,,167,167
1097,6399693710,1,2019-04-12 00:34:39+00:00,30636,restaurant,Pizza Express,,167,167
1102,6399693699,1,2019-04-12 00:34:39+00:00,30636,restaurant,Lotus House,,167,167
1103,6399693701,1,2019-04-12 00:34:39+00:00,30636,restaurant,Crystal Lake,,167,167
1101,6399693700,1,2019-04-12 00:34:39+00:00,30636,fast_food,Sandwich Bar,,167,167
1098,6399693706,1,2019-04-12 00:34:39+00:00,30636,restaurant,Crispy Cod,,167,167
1092,6399693716,1,2019-04-12 00:34:40+00:00,30636,restaurant,Chandni,,167,167
1105,5686139922,3,2019-04-12 00:34:41+00:00,30636,restaurant,Reku Zen East Asian Buffet Restaurant,,167,167
1106,6398090150,2,2019-04-12 00:34:41+00:00,30636,taxi,Ambassador Cars,,167,167
5741,1562512549,2,2019-04-12 01:07:42+00:00,322039,telephone,British Telecom,,4826,965
5758,6399757292,1,2019-04-12 01:55:43+00:00,322039,bicycle_parking,,,4826,965
11133,333125738,4,2019-04-12 08:32:23+00:00,3983975,pub,The Bear,,1,1
7577,4309960467,2,2019-04-12 08:48:06+00:00,1624486,fast_food,Happy Donuts,,6,6
1107,6394950519,2,2019-04-12 09:10:37+00:00,30636,fast_food,Morley's,,167,167
1110,6394950520,2,2019-04-12 09:10:37+00:00,30636,fast_food,Kebab & Pizza House,,167,167
1108,6398811595,2,2019-04-12 09:10:37+00:00,30636,fast_food,The Best Kebab Ye,,167,167
1109,5686139922,4,2019-04-12 09:10:37+00:00,30636,restaurant,Reku Zen East Asian Buffet Restaurant,,167,167
1093,6400213878,1,2019-04-12 09:21:34+00:00,30636,restaurant,Scala Mediterranean Bar & Grill,,167,167
1111,6399693698,2,2019-04-12 09:21:35+00:00,30636,restaurant,Sun Moon Lake,,167,167
13320,1297026895,4,2019-04-12 10:40:46+00:00,9387834,post_office,Lea Bridge Road Post Office,,3,3
13321,339857125,10,2019-04-12 10:40:46+00:00,9387834,post_box,,,3,3
7748,3041390966,6,2019-04-12 14:05:10+00:00,1871582,cafe,7Gr Coffee Studio,,2,2
7749,261287273,4,2019-04-12 14:05:10+00:00,1871582,atm,,,2,2
9369,6400858464,1,2019-04-12 16:08:56+00:00,2056723,fast_food,KHF,,43,43
9363,6400858467,1,2019-04-12 16:08:56+00:00,2056723,fast_food,Suya Express,,43,43
9361,6400858465,1,2019-04-12 16:08:56+00:00,2056723,place_of_worship,Redemption House,,43,43
9359,6400858466,1,2019-04-12 16:08:56+00:00,2056723,car_rental,London Express Car Hire,,43,43
9368,6400858625,1,2019-04-12 16:08:57+00:00,2056723,fast_food,Soul Food & Jerk Chicken,,43,43
9367,854819788,6,2019-04-12 16:08:58+00:00,2056723,bicycle_parking,,,43,43
9370,3735026264,4,2019-04-12 16:08:59+00:00,2056723,pub,The Hope,,43,43
13152,6401550965,1,2019-04-12 22:41:34+00:00,7969365,restaurant,La Rosetta,,3,3
13154,506453824,4,2019-04-12 22:41:34+00:00,7969365,bank,Barclays,,3,3
13153,6401550963,1,2019-04-12 22:41:34+00:00,7969365,parking,,,3,3
7305,1639069694,3,2019-04-12 22:43:22+00:00,617138,post_office,The Wrythe Post Office,,369,369
13461,2104957203,3,2019-04-12 23:27:27+00:00,9501061,doctors,Smokers' Clinic,,52,52
1091,6401603503,1,2019-04-13 00:07:53+00:00,30636,restaurant,Naz Balti,,167,167
1076,6399693702,2,2019-04-13 10:05:09+00:00,30636,bar,Hisar Meze Bar,,167,167
1075,6399693701,2,2019-04-13 10:05:09+00:00,30636,restaurant,Crystal Lake,,167,167
1074,6399693698,3,2019-04-13 10:05:09+00:00,30636,restaurant,Sun Moon Lake,,167,167
1081,6399693699,2,2019-04-13 10:05:09+00:00,30636,restaurant,Lotus House,,167,167
1077,6401603503,2,2019-04-13 10:05:10+00:00,30636,restaurant,Naz Balti,,167,167
1082,6399693716,2,2019-04-13 10:05:10+00:00,30636,restaurant,Chandni,,167,167
1080,6399693710,2,2019-04-13 10:05:10+00:00,30636,restaurant,Pizza Express,,167,167
1079,6400213878,2,2019-04-13 10:05:10+00:00,30636,restaurant,Scala Mediterranean Bar & Grill,,167,167
1078,6399693706,2,2019-04-13 10:05:10+00:00,30636,restaurant,Crispy Cod,,167,167
7502,6401987219,1,2019-04-13 10:19:52+00:00,1016290,bicycle_parking,,,3,3
7500,6401987220,1,2019-04-13 10:19:52+00:00,1016290,bicycle_parking,,,3,3
7501,584414528,2,2019-04-13 10:19:52+00:00,1016290,recycling,,,3,3
1297,6403015564,1,2019-04-13 21:10:02+00:00,37791,bicycle_parking,,,11,11
1298,6403015563,1,2019-04-13 21:10:02+00:00,37791,bicycle_parking,,,11,11
1299,3625381645,2,2019-04-13 21:10:02+00:00,37791,bicycle_parking,,,11,11
1296,6403015562,1,2019-04-13 21:10:02+00:00,37791,waste_basket,,,11,11
1294,3625381646,2,2019-04-13 21:10:02+00:00,37791,bicycle_parking,,,11,11
1085,6403161208,1,2019-04-14 00:46:16+00:00,30636,cafe,Swell Cafe,,167,167
1086,6403161201,1,2019-04-14 00:46:16+00:00,30636,cafe,Pato Lounge,,167,167
1087,6403161205,1,2019-04-14 00:46:16+00:00,30636,pharmacy,Boots Pharmacy,,167,167
1083,6403161203,1,2019-04-14 00:46:16+00:00,30636,bank,Lloyds Bank,,167,167
1090,350593399,5,2019-04-14 00:46:16+00:00,30636,post_box,,,167,167
1088,6401603503,3,2019-04-14 00:46:17+00:00,30636,restaurant,Naz Balti,,167,167
5742,2376604104,2,2019-04-14 02:16:32+00:00,322039,bicycle_parking,,,4826,965
6462,3454307614,2,2019-04-14 11:04:21+00:00,436419,police,Wood Green Police Custody Centre,,6,6
5757,6404446123,1,2019-04-14 15:01:50+00:00,322039,parking,,,4826,965
5756,2296549965,2,2019-04-14 15:01:51+00:00,322039,bicycle_parking,,,4826,965
7667,6404494189,1,2019-04-14 15:12:07+00:00,1739501,fast_food,Chick King,,4,4
7668,520913702,2,2019-04-14 15:12:07+00:00,1739501,fast_food,Pavro Ocakbasi,,4,4
13005,6404660932,1,2019-04-14 16:22:35+00:00,7301270,charging_station,,,45,45
3000,5504917453,2,2019-04-14 17:46:12+00:00,251221,bench,,,351,351
3027,5504917452,2,2019-04-14 17:46:29+00:00,251221,bench,,,351,351
4812,278273595,7,2019-04-15 05:32:17+00:00,290680,restaurant,Medieval Banquet,,437,437
4811,948151853,3,2019-04-15 05:34:10+00:00,290680,restaurant,Zizzi,,437,437
4810,948151853,4,2019-04-15 05:34:30+00:00,290680,restaurant,Zizzi,,437,437
4809,662184981,3,2019-04-15 05:36:57+00:00,290680,restaurant,The Brasserie At The Tower Hotel,,437,437
4808,662184774,5,2019-04-15 05:37:37+00:00,290680,cafe,Starbucks,,437,437
4807,278291760,8,2019-04-15 05:39:26+00:00,290680,pub,The Moretown Belle,,437,437
4806,278291760,9,2019-04-15 05:39:42+00:00,290680,pub,The Moretown Belle,,437,437
4805,662184981,4,2019-04-15 05:47:23+00:00,290680,restaurant,The Brasserie At The Tower Hotel,,437,437
7459,6392567464,2,2019-04-15 06:51:31+00:00,873940,restaurant,Halal Restaurant,,22,22
7458,6312941152,3,2019-04-15 06:53:21+00:00,873940,restaurant,Habesha Village,,22,22
13015,6405883680,1,2019-04-15 07:25:17+00:00,7301270,bench,,,45,45
1517,6394264486,3,2019-04-15 07:52:10+00:00,84263,restaurant,Big Bowls,,180,180
13011,6406002015,1,2019-04-15 08:34:19+00:00,7301270,bench,,,45,45
13007,6406002011,1,2019-04-15 08:34:19+00:00,7301270,bench,,,45,45
13006,6406002012,1,2019-04-15 08:34:19+00:00,7301270,bench,,,45,45
13008,6406002016,1,2019-04-15 08:34:19+00:00,7301270,bench,,,45,45
13009,6406002013,1,2019-04-15 08:34:19+00:00,7301270,bench,,,45,45
13010,6406002014,1,2019-04-15 08:34:19+00:00,7301270,bench,,,45,45
6727,519354950,4,2019-04-15 14:12:45+00:00,567640,post_box,,,2,2
6726,5181854750,3,2019-04-15 15:29:37+00:00,567640,post_box;telephone,,,2,2
5988,6407143034,1,2019-04-15 15:59:18+00:00,338535,post_box,,,10,10
8889,302431037,5,2019-04-15 18:21:12+00:00,2055614,fountain,Triton Fountain,,1191,1191
4804,4167409324,3,2019-04-16 01:38:22+00:00,290680,restaurant,Bravas,,437,437
5755,6407949543,1,2019-04-16 01:50:14+00:00,322039,taxi,,,4826,965
6915,6409613585,1,2019-04-16 15:38:21+00:00,577089,charging_station,,,279,279
13177,31057757,5,2019-04-16 15:55:02+00:00,8080875,pub,The Rising Sun,,39,39
7522,6410056359,1,2019-04-16 18:38:31+00:00,1359745,charging_station,ChargePoint,,12,12
7521,6410061855,1,2019-04-16 18:41:21+00:00,1359745,car_sharing,,,12,12
1104,6403161208,2,2019-04-16 20:05:31+00:00,30636,cafe,Swell Cafe,,167,167
1073,6403161201,2,2019-04-16 20:05:31+00:00,30636,cafe,Pato Lounge,,167,167
1089,6403161205,2,2019-04-16 20:05:31+00:00,30636,pharmacy,Boots Pharmacy,,167,167
1114,6410335687,1,2019-04-16 20:45:21+00:00,30636,fast_food,KFC,,167,167
1144,6410335695,1,2019-04-16 20:45:21+00:00,30636,cafe,Melange,,167,167
1112,6410335690,1,2019-04-16 20:45:21+00:00,30636,restaurant,Treats,,167,167
1136,6410335699,1,2019-04-16 20:45:22+00:00,30636,cafe,Costa,,167,167
1138,6403161201,3,2019-04-16 20:45:22+00:00,30636,cafe,Pato Lounge,,167,167
1137,6410335700,1,2019-04-16 20:45:22+00:00,30636,bank,Nationwide,,167,167
1139,6410355198,1,2019-04-16 21:04:03+00:00,30636,cafe,The Orpington,,167,167
9365,399040951,3,2019-04-17 01:03:44+00:00,2056723,bicycle_parking,,,43,43
9366,2790237843,2,2019-04-17 01:03:47+00:00,2056723,restaurant,Angels & Gypsies,,43,43
9364,2790237846,2,2019-04-17 01:03:47+00:00,2056723,bar,Communion,,43,43
7517,5942208260,2,2019-04-17 11:16:17+00:00,1359745,fast_food,Loasi Pizzria,,12,12
10290,6411598286,1,2019-04-17 11:21:37+00:00,3882311,restaurant,Kahani,,54,54
7519,6411655688,1,2019-04-17 11:37:21+00:00,1359745,bicycle_parking,,,12,12
1688,3750117035,3,2019-04-17 12:29:32+00:00,115894,motorcycle_parking,,,39,39
4803,540705964,15,2019-04-17 15:01:57+00:00,290680,restaurant,Hard Rock Cafe,,437,437
9902,603709194,2,2019-04-17 16:10:13+00:00,2969887,telephone,,,600,600
9901,6412279336,1,2019-04-17 16:10:13+00:00,2969887,fast_food,Bite House,,600,600
9903,271286420,2,2019-04-17 16:10:14+00:00,2969887,post_office,,,600,600
13380,5942208260,3,2019-04-18 00:44:56+00:00,9451067,fast_food,Loasi Pizzria,,14,14
13769,6413475476,1,2019-04-18 07:28:12+00:00,9641068,restaurant,Sublime Pizzeria,,2,2
13770,6413475476,2,2019-04-18 07:38:58+00:00,9641068,restaurant,Sublime Pizzeria,,2,2
1140,6410335687,2,2019-04-18 08:01:45+00:00,30636,fast_food,KFC,,167,167
1142,6410335699,2,2019-04-18 08:01:46+00:00,30636,cafe,Costa,,167,167
1141,6410355198,2,2019-04-18 08:01:46+00:00,30636,cafe,The Orpington,,167,167
7026,6387500435,2,2019-04-18 11:06:08+00:00,616774,bicycle_parking,,,17,17
8899,6414630958,1,2019-04-18 16:35:08+00:00,2055614,theatre,The Susie Sainsbury Theatre,,1191,1191
8898,6414630959,1,2019-04-18 16:35:08+00:00,2055614,library,,,1191,1191
7427,4984100118,3,2019-04-18 17:31:15+00:00,705850,post_box,,,22,22
7518,6415120735,1,2019-04-18 20:31:14+00:00,1359745,charging_station,ChargePoint,,12,12
7520,6415176229,1,2019-04-18 21:05:39+00:00,1359745,bicycle_parking,,,12,12
5753,6341285508,2,2019-04-19 01:02:39+00:00,322039,cafe,Costa,,4826,965
5754,6367375885,2,2019-04-19 01:02:39+00:00,322039,cafe,Bedfont Cafe,,4826,965
8900,827352072,6,2019-04-19 03:08:30+00:00,2055614,post_box,,,1191,1191
7516,6415571652,1,2019-04-19 06:45:08+00:00,1359745,community_centre,Haringey Chinese Centre,,12,12
7511,6415568561,1,2019-04-19 06:47:57+00:00,1359745,bicycle_parking,,,12,12
7515,2838299597,2,2019-04-19 06:47:57+00:00,1359745,cafe,Bifit,,12,12
97,2003050753,3,2019-04-19 10:47:59+00:00,364,restaurant,Eat Tokyo,,101,101
8103,4773897755,4,2019-04-19 11:39:18+00:00,1915697,bar,Savage Garden LDN,,3,3
8101,4773897755,5,2019-04-19 11:50:58+00:00,1915697,bar,Savage Garden LDN,,3,3
12977,6416073385,1,2019-04-19 11:56:53+00:00,7238151,restaurant,,,10,10
12976,6416062086,1,2019-04-19 11:56:57+00:00,7238151,restaurant,Chez Nous,,10,10
815,3661800025,4,2019-04-19 13:22:56+00:00,8266,post_box,,,3,3
95,5826414778,3,2019-04-19 13:34:42+00:00,364,embassy,Embassy of Indonesia,,101,101
96,5970915399,2,2019-04-19 13:34:42+00:00,364,restaurant,Galvin at Windows,,101,101
94,2305803802,5,2019-04-19 13:34:43+00:00,364,restaurant,Locanda Locatelli,,101,101
93,308082035,3,2019-04-19 13:34:45+00:00,364,restaurant,Rousillon,,101,101
92,840177920,6,2019-04-19 13:35:01+00:00,364,cafe,Kastina And Ovens,,101,101
91,5771034253,2,2019-04-19 13:35:12+00:00,364,cafe,Jen Cafe,,101,101
90,452168096,4,2019-04-19 13:35:18+00:00,364,fountain,William Pitt Byrne Memorial Fountain,yes,101,101
89,6235003792,3,2019-04-19 13:35:20+00:00,364,library,Marylebone Library,,101,101
10855,297024949,2,2019-04-19 14:37:29+00:00,3951648,pub,Leytonstone Tavern,,816,816
13386,6413475476,3,2019-04-19 18:35:17+00:00,9451067,restaurant,Sublime Pizzeria,,14,14
88,648861180,7,2019-04-19 21:30:15+00:00,364,school,Columbia Market Nursery School,,101,101
1113,6349590092,2,2019-04-20 00:14:57+00:00,30636,pharmacy,Osbon Pharmacy,,167,167
1145,6417142401,1,2019-04-20 00:42:47+00:00,30636,kindergarten,Mrs Bond's Village Nursery,,167,167
1154,3366870428,2,2019-04-20 00:42:48+00:00,30636,place_of_worship,,,167,167
8915,295189044,6,2019-04-20 05:06:51+00:00,2055614,pub,Windsor Castle,,1191,1191
8914,6417301374,1,2019-04-20 05:55:40+00:00,2055614,restaurant,Mumtaz Restaurant,,1191,1191
6921,248661598,7,2019-04-20 12:07:51+00:00,577089,post_box,,,279,279
5752,731009778,3,2019-04-20 14:02:32+00:00,322039,atm,,,4826,965
12980,6418106485,1,2019-04-20 16:10:21+00:00,7238151,pub,Northumberland Arms,,10,10
12971,6418106685,1,2019-04-20 16:10:22+00:00,7238151,pub,Northumberland Arms,,10,10
12974,6418106585,1,2019-04-20 16:10:22+00:00,7238151,pub,,,10,10
98,89125621,6,2019-04-20 16:36:28+00:00,364,pub,Ye George Inn,,101,101
13070,4777798909,2,2019-04-20 17:18:15+00:00,7493081,bench,,,11,11
13073,6418221733,1,2019-04-20 17:18:15+00:00,7493081,bench,,,11,11
4802,2838299597,3,2019-04-20 19:13:18+00:00,290680,cafe,Bifit,,437,437
4801,331362116,5,2019-04-20 19:13:59+00:00,290680,cafe,Costa Coffee,,437,437
87,31060529,5,2019-04-20 19:57:30+00:00,364,cinema,Vue Purley Way,,101,101
85,5150153023,2,2019-04-20 20:02:50+00:00,364,nightclub,The Red Room,,101,101
100,3226659717,2,2019-04-20 20:02:51+00:00,364,pub,The Drayton Court,,101,101
6575,6418480139,1,2019-04-20 21:00:25+00:00,493595,bicycle_parking,,,25,25
6574,6418480141,1,2019-04-20 21:00:25+00:00,493595,bicycle_parking,,,25,25
6577,6418480140,1,2019-04-20 21:00:25+00:00,493595,bicycle_repair_station,,,25,25
6573,6418480138,1,2019-04-20 21:00:25+00:00,493595,fast_food,Little India,,25,25
6578,459646163,5,2019-04-20 21:17:49+00:00,493595,post_box,,,25,25
6576,6418496652,1,2019-04-20 21:17:49+00:00,493595,fast_food,Micky's Fish & Chips,,25,25
6579,6418480139,2,2019-04-20 21:17:49+00:00,493595,bicycle_parking,,,25,25
